file	CorP	name	mean	median	sd	quantile0.025	quantile0.975
Kihihi_24BarcodeTest_50maxCOI/24_4.txt	C	744	1	1	0.0456	1	1
Kihihi_24BarcodeTest_50maxCOI/24_4.txt	C	745	10	9	5.08327	3	23
Kihihi_24BarcodeTest_50maxCOI/24_4.txt	C	746	1	1	0.41299	1	2
Kihihi_24BarcodeTest_50maxCOI/24_4.txt	C	749	3	2	1.16828	2	6
Kihihi_24BarcodeTest_50maxCOI/24_4.txt	C	753	1	1	0.06348	1	1
Kihihi_24BarcodeTest_50maxCOI/24_4.txt	C	755	1	1	0.90908	1	1
Kihihi_24BarcodeTest_50maxCOI/24_4.txt	C	759	1	1	0.67479	1	3
Kihihi_24BarcodeTest_50maxCOI/24_4.txt	C	760	1	1	0.16178	1	1
Kihihi_24BarcodeTest_50maxCOI/24_4.txt	C	763	1	1	0.58219	1	3
Kihihi_24BarcodeTest_50maxCOI/24_4.txt	C	771	2	2	1.33721	1	6
Kihihi_24BarcodeTest_50maxCOI/24_4.txt	C	772	1	1	0.25275	1	2
Kihihi_24BarcodeTest_50maxCOI/24_4.txt	C	773	7	6	3.59442	2	15
Kihihi_24BarcodeTest_50maxCOI/24_4.txt	C	774	1	1	0.41467	1	1
Kihihi_24BarcodeTest_50maxCOI/24_4.txt	C	775	1	1	0.06284	1	1
Kihihi_24BarcodeTest_50maxCOI/24_4.txt	C	778	1	1	0.88683	1	2
Kihihi_24BarcodeTest_50maxCOI/24_4.txt	C	779	3	3	1.37409	2	7
Kihihi_24BarcodeTest_50maxCOI/24_4.txt	C	780	2	2	0.97066	1	5
Kihihi_24BarcodeTest_50maxCOI/24_4.txt	C	785	7	7	3.3908	2	15
Kihihi_24BarcodeTest_50maxCOI/24_4.txt	C	786	1	1	0.35914	1	2
Kihihi_24BarcodeTest_50maxCOI/24_4.txt	C	788	1	1	0.68253	1	2
Kihihi_24BarcodeTest_50maxCOI/24_4.txt	C	789	6	6	3.15581	2	14
Kihihi_24BarcodeTest_50maxCOI/24_4.txt	C	791	3	3	1.31239	2	6
Kihihi_24BarcodeTest_50maxCOI/24_4.txt	C	792	1	1	0.09022	1	1
Kihihi_24BarcodeTest_50maxCOI/24_4.txt	C	794	1	1	0.92863	1	2
Kihihi_24BarcodeTest_50maxCOI/24_4.txt	C	799	1	1	0.5502	1	1
Kihihi_24BarcodeTest_50maxCOI/24_4.txt	C	802	3	2	1.063	1	5
Kihihi_24BarcodeTest_50maxCOI/24_4.txt	C	803	7	6	3.47836	3	15
Kihihi_24BarcodeTest_50maxCOI/24_4.txt	C	804	14	13	6.41129	5	30
Kihihi_24BarcodeTest_50maxCOI/24_4.txt	C	805	10	9	4.43486	4	21
Kihihi_24BarcodeTest_50maxCOI/24_4.txt	C	809	1	1	0.46472	1	2
Kihihi_24BarcodeTest_50maxCOI/24_4.txt	C	811	10	9	4.62868	4	21
Kihihi_24BarcodeTest_50maxCOI/24_4.txt	C	812	2	2	0.72405	1	4
Kihihi_24BarcodeTest_50maxCOI/24_4.txt	C	816	1	1	0.27663	1	2
Kihihi_24BarcodeTest_50maxCOI/24_4.txt	C	820	2	2	0.72699	1	3
Kihihi_24BarcodeTest_50maxCOI/24_4.txt	C	821	3	2	2.4218	2	6
