file	CorP	name	mean	median	sd	quantile0.025	quantile0.975
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	744	1	1	0.19666	1	2
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	746	3	2	2.72828	2	10
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	749	4	2	4.17813	2	18
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	753	1	1	0.05626	1	1
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	755	1	1	0.29999	1	1
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	759	1	1	0.57148	1	3
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	760	1	1	0.49141	1	1
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	763	4	3	5.22992	2	21
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	768	3	2	1.75356	2	8
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	773	19	17	11.52487	3	45
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	775	1	1	0.46563	1	2
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	777	5	4	4.80263	2	20
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	778	9	3	11.43454	1	41
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	785	13	11	8.04673	4	35
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	786	3	2	6.2955	1	28
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	788	1	1	0.07668	1	1
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	789	4	3	4.10081	2	15
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	800	5	3	6.6622	2	27
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	803	10	7	8.46939	3	39
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	804	9	7	7.0793	3	29
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	809	1	1	0.66361	1	3
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	811	24	22	12.1819	6	48
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	812	3	2	2.87895	2	13
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	816	1	1	0.56761	1	3
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	821	1	1	0.6436	1	3
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	822	1	1	0.61938	1	3
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	825	1	1	0.45534	1	1
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	828	1	1	0.43334	1	2
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	829	2	2	1.10787	1	4
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	830	1	1	0.12689	1	1
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	831	15	10	12.07954	3	45
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	833	1	1	1.09916	1	3
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	834	2	2	2.07835	1	7
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	837	4	3	4.60613	1	18
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	841	1	1	0.43236	1	2
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	842	2	2	0.87677	1	4
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	847	10	5	10.60263	2	41
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	849	6	5	4.81448	2	19.5249999999942
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	850	2	2	1.15758	1	5
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	853	25	25	12.67816	4	49
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	854	9	6	9.09686	2	36
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	855	11	9	8.73546	2	35
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	856	3	2	1.95353	2	8
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	857	1	1	0.45982	1	1
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	858	24	23	11.6557	7	48
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	859	1	1	0.60376	1	3
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	861	1	1	0.06781	1	1
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	C	866	2	2	1.71396	1	7
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	P	assay49	0.859498656126126	0.8640155	0.04935	0.751969	0.941553
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	P	assay82	0.508745396736737	0.514201	0.1069	0.288348	0.700982
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	P	assay103	0.489534970680681	0.488561	0.11306	0.2727989	0.710981925
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	P	assay29	0.990911474664665	0.992568	0.00699	0.972571	0.999066575
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	P	assay92	0.469656688438438	0.4645205	0.18121	0.144440375	0.81956245
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	P	assay80	0.510939433083083	0.5107685	0.0991	0.318499725	0.706579
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	P	assay31	0.978875856776777	0.982808	0.01639	0.93779	0.998868
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	P	assay78	0.277683561441441	0.274762	0.06685	0.156704475	0.415614
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	P	assay43	0.00546920930930931	0.003693	0.00566	0.000168	0.020374
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	P	assay45	0.450832719349349	0.4515515	0.0827	0.289033425	0.611225525
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	P	assay51	0.0513546734934935	0.046624	0.02514	0.016620225	0.113018
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	P	assay3	0.903526704154154	0.911309	0.04781	0.7894232	0.972326675
Kihihi_24BarcodeTest_50maxCOI/24_49.txt	P	assay28	0.565349806016016	0.5662925	0.08264	0.402279	0.723504
